ARM,AUPRC,AUROC,BALANCED_ACCURACY,C,EXPLORATORY_OUTER_RESULT,FN,FP,KERNEL_PARAMS,LEFT_FEATURE,MCC,OUTER_FOLD,PAIR,PAIR_INDEX,RIGHT_FEATURE,SENSITIVITY,SPECIFICITY,THRESHOLD,TN,TP,USED_FOR_PATH_SELECTION
pair_rbf_control,0.43147474712271616,0.6555987774381773,0.637329813837177,0.1,True,22,43,"{""gamma"": 0.1}",NumHDonors,0.25923585440088176,4,NumHDonors__LiPHEX_prediction,29,LiPHEX_prediction,0.6271186440677966,0.6475409836065574,0.45952140220963755,79,37,False
pair_phase_no_zz,0.48997244149975616,0.5813420394554044,0.595165323701028,10.0,True,41,14,"{""feature_scale"": 0.25}",NumHDonors,0.23385492608818023,4,NumHDonors__sasa002_frac_polar_hetero_only,30,sasa002_frac_polar_hetero_only,0.3050847457627119,0.8852459016393442,0.2307618202221038,108,18,False
pair_iqp_zz,0.4835255320660663,0.5609196999166436,0.595165323701028,1.0,True,41,14,"{""feature_scale"": 0.25}",NumHDonors,0.23385492608818023,4,NumHDonors__sasa002_frac_polar_hetero_only,30,sasa002_frac_polar_hetero_only,0.3050847457627119,0.8852459016393442,0.3250774924658078,108,18,False
pair_rbf_control,0.473144099826188,0.5222978605168103,0.531258682967491,0.1,True,35,42,"{""gamma"": 0.1}",NumHDonors,0.06088155055290726,4,NumHDonors__sasa002_frac_polar_hetero_only,30,sasa002_frac_polar_hetero_only,0.4067796610169492,0.6557377049180327,0.08171361579286351,80,24,False
pair_phase_no_zz,0.5535570440426025,0.6615031953320366,0.5721728257849402,0.1,True,50,1,"{""feature_scale"": 0.125}",NumRotatableBonds,0.2961498869567678,4,NumRotatableBonds__NumAromaticRings,31,NumAromaticRings,0.15254237288135594,0.9918032786885246,0.8458838120945138,121,9,False
pair_iqp_zz,0.5535570440426025,0.6615031953320366,0.5721728257849402,0.1,True,50,1,"{""feature_scale"": 0.125}",NumRotatableBonds,0.2961498869567678,4,NumRotatableBonds__NumAromaticRings,31,NumAromaticRings,0.15254237288135594,0.9918032786885246,0.8459994289377342,121,9,False
pair_rbf_control,0.569931273331015,0.6749791608780217,0.5680744651292026,0.1,True,50,2,"{""gamma"": 0.03}",NumRotatableBonds,0.2671156608758713,4,NumRotatableBonds__NumAromaticRings,31,NumAromaticRings,0.15254237288135594,0.9836065573770492,0.705307336304597,120,9,False
pair_phase_no_zz,0.40098004580771496,0.5996110030564046,0.5585579327590997,100.0,True,40,25,"{""feature_scale"": 0.25}",NumRotatableBonds,0.12797791536099634,4,NumRotatableBonds__nHalogen,32,nHalogen,0.3220338983050847,0.7950819672131147,0.8623575127945529,97,19,False
pair_iqp_zz,0.42078400696622215,0.6403167546540706,0.6230897471519867,10.0,True,29,32,"{""feature_scale"": 0.5}",NumRotatableBonds,0.2431579486790005,4,NumRotatableBonds__nHalogen,32,nHalogen,0.5084745762711864,0.7377049180327869,0.47150671807284644,90,30,False
pair_rbf_control,0.40408831511607507,0.5982217282578495,0.5973881633787163,100.0,True,33,30,"{""gamma"": 0.03}",NumRotatableBonds,0.19751181162290035,4,NumRotatableBonds__nHalogen,32,nHalogen,0.4406779661016949,0.7540983606557377,0.4850627988000882,92,26,False
pair_phase_no_zz,0.55056102101782,0.5890525145873854,0.6271186440677966,10.0,True,44,0,"{""feature_scale"": 1.0}",NumRotatableBonds,0.4322604438071749,4,NumRotatableBonds__n_OP,33,n_OP,0.2542372881355932,1.0,0.9139374747257478,122,15,False
pair_iqp_zz,0.6282398770271953,0.6885245901639344,0.6440677966101696,1.0,True,42,0,"{""feature_scale"": 0.5}",NumRotatableBonds,0.46297383356551564,4,NumRotatableBonds__n_OP,33,n_OP,0.288135593220339,1.0,0.3710577306999498,122,17,False
pair_rbf_control,0.6219366451142805,0.648791330925257,0.635593220338983,1.0,True,43,0,"{""gamma"": 0.3}",NumRotatableBonds,0.4477874615072448,4,NumRotatableBonds__n_OP,33,n_OP,0.2711864406779661,1.0,0.8820155618601925,122,16,False
pair_phase_no_zz,0.4672624570243751,0.6469852736871353,0.6212142261739372,0.1,True,21,49,"{""feature_scale"": 0.5}",NumRotatableBonds,0.22743953408830406,4,NumRotatableBonds__LiPHEX_prediction,34,LiPHEX_prediction,0.6440677966101694,0.5983606557377049,0.2667933096904874,73,38,False
pair_iqp_zz,0.4595218061506501,0.6239233120311198,0.6110725201444847,10.0,True,28,37,"{""feature_scale"": 0.5}",NumRotatableBonds,0.2150051509080151,4,NumRotatableBonds__LiPHEX_prediction,34,LiPHEX_prediction,0.5254237288135594,0.6967213114754098,0.70597009426267,85,31,False
pair_rbf_control,0.451104646632004,0.6450402889691581,0.5393164767991109,10.0,True,6,100,"{""gamma"": 0.1}",NumRotatableBonds,0.10192618726770951,4,NumRotatableBonds__LiPHEX_prediction,34,LiPHEX_prediction,0.8983050847457628,0.18032786885245902,-0.8593543017019882,22,53,False
pair_phase_no_zz,0.33375072468496875,0.5256321200333426,0.5014587385384829,0.1,True,39,41,"{""feature_scale"": 0.5}",NumRotatableBonds,0.0028930626136289142,4,NumRotatableBonds__sasa002_frac_polar_hetero_only,35,sasa002_frac_polar_hetero_only,0.3389830508474576,0.6639344262295082,0.44272390054963745,81,20,False
pair_iqp_zz,0.3598156143446552,0.5324395665462629,0.4924284523478744,0.1,True,42,37,"{""feature_scale"": 0.5}",NumRotatableBonds,-0.015513930316103904,4,NumRotatableBonds__sasa002_frac_polar_hetero_only,35,sasa002_frac_polar_hetero_only,0.288135593220339,0.6967213114754098,0.5412292222122624,85,17,False
pair_rbf_control,0.3638307007215185,0.5197971658794109,0.5654348430119478,100.0,True,30,44,"{""gamma"": 0.3}",NumRotatableBonds,0.12504653838618657,4,NumRotatableBonds__sasa002_frac_polar_hetero_only,35,sasa002_frac_polar_hetero_only,0.4915254237288136,0.639344262295082,0.18396250338789044,78,29,False
pair_phase_no_zz,0.48081665906645465,0.5875243123089748,0.5968324534592943,1.0,True,35,26,"{""feature_scale"": 0.125}",NumAromaticRings,0.2030187748413764,4,NumAromaticRings__nHalogen,36,nHalogen,0.4067796610169492,0.7868852459016393,0.20101681062593135,96,24,False
pair_iqp_zz,0.48081665906645465,0.5875243123089748,0.5968324534592943,1.0,True,35,26,"{""feature_scale"": 0.125}",NumAromaticRings,0.2030187748413764,4,NumAromaticRings__nHalogen,36,nHalogen,0.4067796610169492,0.7868852459016393,0.19839321902905427,96,24,False
pair_rbf_control,0.47590522401823576,0.5830786329535983,0.5730758544040011,1.0,True,32,38,"{""gamma"": 0.01}",NumAromaticRings,0.1427986644769306,4,NumAromaticRings__nHalogen,36,nHalogen,0.4576271186440678,0.6885245901639344,0.061253990812721426,84,27,False
pair_phase_no_zz,0.6040923036083521,0.6821339260905808,0.652542372881356,1.0,True,41,0,"{""feature_scale"": 0.125}",NumAromaticRings,0.47785524788666633,4,NumAromaticRings__n_OP,37,n_OP,0.3050847457627119,1.0,-0.34050993232609483,122,18,False
pair_iqp_zz,0.6054231519525959,0.6833842734092804,0.6484440122256182,0.1,True,41,1,"{""feature_scale"": 0.25}",NumAromaticRings,0.45400882345817106,4,NumAromaticRings__n_OP,37,n_OP,0.3050847457627119,0.9918032786885246,-0.40494845099976556,121,18,False
pair_rbf_control,0.6030003322274591,0.6968602389552653,0.6484440122256182,0.1,True,41,1,"{""gamma"": 0.1}",NumAromaticRings,0.45400882345817106,4,NumAromaticRings__n_OP,37,n_OP,0.3050847457627119,0.9918032786885246,-0.42541746463497293,121,18,False
pair_phase_no_zz,0.39750202744563135,0.6191997777160322,0.554459572103362,100.0,True,40,26,"{""feature_scale"": 1.0}",NumAromaticRings,0.11812298970041077,4,NumAromaticRings__LiPHEX_prediction,38,LiPHEX_prediction,0.3220338983050847,0.7868852459016393,0.38695140897386676,96,19,False
pair_iqp_zz,0.38920094190793186,0.5634898582939705,0.5913448180050014,100.0,True,40,17,"{""feature_scale"": 1.0}",NumAromaticRings,0.21452829451639643,4,NumAromaticRings__LiPHEX_prediction,38,LiPHEX_prediction,0.3220338983050847,0.860655737704918,0.6952133976839727,105,19,False
pair_rbf_control,0.3852314892474388,0.5134759655459851,0.5667546540705751,100.0,True,40,23,"{""gamma"": 0.3}",NumAromaticRings,0.14824683193847815,4,NumAromaticRings__LiPHEX_prediction,38,LiPHEX_prediction,0.3220338983050847,0.8114754098360656,0.5807593774721345,99,19,False
pair_phase_no_zz,0.4016281205169821,0.4854820783550986,0.5661989441511531,1.0,True,42,19,"{""feature_scale"": 0.125}",NumAromaticRings,0.15547183625408806,4,NumAromaticRings__sasa002_frac_polar_hetero_only,39,sasa002_frac_polar_hetero_only,0.288135593220339,0.8442622950819673,0.48401096540077637,103,17,False
pair_iqp_zz,0.40444608753842093,0.48617671575437615,0.5670325090302861,1.0,True,39,25,"{""feature_scale"": 0.125}",NumAromaticRings,0.1453937309450209,4,NumAromaticRings__sasa002_frac_polar_hetero_only,39,sasa002_frac_polar_hetero_only,0.3389830508474576,0.7950819672131147,0.41012205977140104,97,20,False
pair_rbf_control,0.39247174948763774,0.4824256737982773,0.5618227285357044,1.0,True,43,18,"{""gamma"": 0.01}",NumAromaticRings,0.14838361917033155,4,NumAromaticRings__sasa002_frac_polar_hetero_only,39,sasa002_frac_polar_hetero_only,0.2711864406779661,0.8524590163934426,0.45374103897560536,104,16,False
pair_phase_no_zz,0.6092775243505649,0.6701861628230065,0.635593220338983,1.0,True,43,0,"{""feature_scale"": 0.25}",nHalogen,0.4477874615072448,4,nHalogen__n_OP,40,n_OP,0.2711864406779661,1.0,-0.21393436957401668,122,16,False
pair_iqp_zz,0.6092775243505648,0.6701861628230065,0.6653931647679912,0.1,True,39,1,"{""feature_scale"": 0.25}",nHalogen,0.4841543470151669,4,nHalogen__n_OP,40,n_OP,0.3389830508474576,0.9918032786885246,-0.5356084490861948,121,20,False
pair_rbf_control,0.6251547159201913,0.7013059183106418,0.6653931647679912,0.1,True,39,1,"{""gamma"": 0.1}",nHalogen,0.4841543470151669,4,nHalogen__n_OP,40,n_OP,0.3389830508474576,0.9918032786885246,-0.40804570514800703,121,20,False
pair_phase_no_zz,0.39267144116331687,0.555570991942206,0.5211169769380384,1.0,True,42,30,"{""feature_scale"": 0.5}",nHalogen,0.04515089196400943,4,nHalogen__LiPHEX_prediction,41,LiPHEX_prediction,0.288135593220339,0.7540983606557377,0.8532630740138802,92,17,False
pair_iqp_zz,0.4116377975553137,0.5662684078910809,0.5457071408724645,10.0,True,42,24,"{""feature_scale"": 0.25}",nHalogen,0.10236795470872698,4,nHalogen__LiPHEX_prediction,41,LiPHEX_prediction,0.288135593220339,0.8032786885245902,0.9052914954156133,98,17,False
pair_rbf_control,0.34446895837825453,0.549597110308419,0.5266046123923311,100.0,True,37,39,"{""gamma"": 0.03}",nHalogen,0.05276395147713686,4,nHalogen__LiPHEX_prediction,41,LiPHEX_prediction,0.3728813559322034,0.680327868852459,0.6760570121438478,83,22,False
pair_phase_no_zz,0.3677661551385544,0.5381355932203389,0.5730758544040011,100.0,True,32,38,"{""feature_scale"": 0.25}",nHalogen,0.1427986644769306,4,nHalogen__sasa002_frac_polar_hetero_only,42,sasa002_frac_polar_hetero_only,0.4576271186440678,0.6885245901639344,0.2982128266038021,84,27,False
pair_iqp_zz,0.34814305647732635,0.5007641011392054,0.5689774937482635,0.1,True,32,39,"{""feature_scale"": 0.5}",nHalogen,0.13434528822008202,4,nHalogen__sasa002_frac_polar_hetero_only,42,sasa002_frac_polar_hetero_only,0.4576271186440678,0.680327868852459,0.39034361853289273,83,27,False
pair_rbf_control,0.3584556288120213,0.5320227841066962,0.5566824117810503,10.0,True,32,42,"{""gamma"": 0.03}",nHalogen,0.10940840352192142,4,nHalogen__sasa002_frac_polar_hetero_only,42,sasa002_frac_polar_hetero_only,0.4576271186440678,0.6557377049180327,0.1790649980484047,80,27,False
pair_phase_no_zz,0.5101523755282386,0.5718255070853014,0.6101694915254238,1.0,True,46,0,"{""feature_scale"": 1.0}",n_OP,0.400010088654049,4,n_OP__LiPHEX_prediction,43,LiPHEX_prediction,0.22033898305084745,1.0,0.6617556849186164,122,13,False
pair_iqp_zz,0.635272852051999,0.6599055293136982,0.6440677966101696,10.0,True,42,0,"{""feature_scale"": 0.5}",n_OP,0.46297383356551564,4,n_OP__LiPHEX_prediction,43,LiPHEX_prediction,0.288135593220339,1.0,0.7561872371396549,122,17,False
pair_rbf_control,0.6569297642744584,0.6949152542372882,0.6656710197277022,10.0,True,38,3,"{""gamma"": 0.3}",n_OP,0.4579594394945591,4,n_OP__LiPHEX_prediction,43,LiPHEX_prediction,0.3559322033898305,0.9754098360655737,0.2663358802455752,119,21,False
pair_phase_no_zz,0.5654090465759023,0.5588357877188107,0.6440677966101696,1.0,True,42,0,"{""feature_scale"": 0.5}",n_OP,0.46297383356551564,4,n_OP__sasa002_frac_polar_hetero_only,44,sasa002_frac_polar_hetero_only,0.288135593220339,1.0,-0.051184703203884685,122,17,False
pair_iqp_zz,0.6115762253981706,0.6498332870241734,0.652542372881356,1.0,True,41,0,"{""feature_scale"": 0.25}",n_OP,0.47785524788666633,4,n_OP__sasa002_frac_polar_hetero_only,44,sasa002_frac_polar_hetero_only,0.3050847457627119,1.0,-0.9104460000926216,122,18,False
pair_rbf_control,0.5667327816158947,0.5334120589052515,0.635593220338983,0.1,True,43,0,"{""gamma"": 0.01}",n_OP,0.4477874615072448,4,n_OP__sasa002_frac_polar_hetero_only,44,sasa002_frac_polar_hetero_only,0.2711864406779661,1.0,-0.24848516395947612,122,16,False
pair_phase_no_zz,0.3931503248504838,0.5163934426229508,0.5083356487913309,1.0,True,29,60,"{""feature_scale"": 0.5}",LiPHEX_prediction,0.015629078554068948,4,LiPHEX_prediction__sasa002_frac_polar_hetero_only,45,sasa002_frac_polar_hetero_only,0.5084745762711864,0.5081967213114754,0.15628652459181114,62,30,False
pair_iqp_zz,0.37787951129155034,0.5052792442345095,0.5075020839121978,0.1,True,32,54,"{""feature_scale"": 0.5}",LiPHEX_prediction,0.014144100218534307,4,LiPHEX_prediction__sasa002_frac_polar_hetero_only,45,sasa002_frac_polar_hetero_only,0.4576271186440678,0.5573770491803278,0.07641775304244652,68,27,False
pair_rbf_control,0.4064524219392497,0.5140316754654071,0.5277160322311754,100.0,True,33,47,"{""gamma"": 0.1}",LiPHEX_prediction,0.05296557199160132,4,LiPHEX_prediction__sasa002_frac_polar_hetero_only,45,sasa002_frac_polar_hetero_only,0.4406779661016949,0.6147540983606558,0.3245127430891057,75,26,False
pair_phase_no_zz,0.3706971700846131,0.5402677199912223,0.5091068685538732,1.0,True,46,4,"{""feature_scale"": 0.125}",MolLogP,0.039996563079103216,5,MolLogP__MolWt,1,MolWt,0.061224489795918366,0.956989247311828,0.701974608445619,89,3,False
pair_iqp_zz,0.3705926646294917,0.5404871626069783,0.47783629580864606,1.0,True,38,25,"{""feature_scale"": 0.125}",MolLogP,-0.04844039458330754,5,MolLogP__MolWt,1,MolWt,0.22448979591836735,0.7311827956989247,0.014151832926893149,68,11,False
pair_rbf_control,0.36068982268920735,0.5161290322580645,0.478384902348036,1.0,True,39,23,"{""gamma"": 0.3}",MolLogP,-0.04865825084482263,5,MolLogP__MolWt,1,MolWt,0.20408163265306123,0.7526881720430108,-0.1460611492601,70,10,False
pair_phase_no_zz,0.47406461121256926,0.6813693219223174,0.6674347158218126,100.0,True,21,22,"{""feature_scale"": 0.25}",MolLogP,0.33330060615403345,5,MolLogP__TPSA_SP,2,TPSA_SP,0.5714285714285714,0.7634408602150538,0.021590211445785545,71,28,False
pair_iqp_zz,0.49609756533849814,0.6978275181040158,0.6577792407285494,10.0,True,23,20,"{""feature_scale"": 0.25}",MolLogP,0.32055668585142044,5,MolLogP__TPSA_SP,2,TPSA_SP,0.5306122448979592,0.7849462365591398,0.05918646525433102,73,26,False
pair_rbf_control,0.5582311803772425,0.7230634189159535,0.6052227342549923,1.0,True,35,7,"{""gamma"": 0.3}",MolLogP,0.2818232120072482,5,MolLogP__TPSA_SP,2,TPSA_SP,0.2857142857142857,0.9247311827956989,0.5822914975377701,86,14,False
pair_phase_no_zz,0.3914112338676375,0.577572964669739,0.49945139346061007,0.1,True,48,2,"{""feature_scale"": 0.125}",MolLogP,-0.0036271244974032885,5,MolLogP__NumHDonors,3,NumHDonors,0.02040816326530612,0.978494623655914,0.902606733533509,91,1,False
pair_iqp_zz,0.3836409152686487,0.5683563748079877,0.49945139346061007,0.1,True,48,2,"{""feature_scale"": 0.125}",MolLogP,-0.0036271244974032885,5,MolLogP__NumHDonors,3,NumHDonors,0.02040816326530612,0.978494623655914,0.9016739329033122,91,1,False
pair_rbf_control,0.39147197362422365,0.576695194206715,0.5080096554750932,0.1,True,44,8,"{""gamma"": 0.03}",MolLogP,0.02640686313461683,5,MolLogP__NumHDonors,3,NumHDonors,0.10204081632653061,0.9139784946236559,0.6487166155568465,85,5,False
pair_phase_no_zz,0.3586484434624146,0.5453149001536097,0.49396532806671056,10.0,True,38,22,"{""feature_scale"": 0.25}",MolLogP,-0.01358479084500124,5,MolLogP__NumRotatableBonds,4,NumRotatableBonds,0.22448979591836735,0.7634408602150538,0.2693250127554361,71,11,False
pair_iqp_zz,0.3883135511983702,0.5784507351327628,0.4896861970594689,10.0,True,40,19,"{""feature_scale"": 0.25}",MolLogP,-0.02464659325655545,5,MolLogP__NumRotatableBonds,4,NumRotatableBonds,0.1836734693877551,0.7956989247311828,0.45726712191514185,74,9,False
pair_rbf_control,0.4448354576860779,0.6271669958305903,0.5305025235900812,100.0,True,36,19,"{""gamma"": 0.1}",MolLogP,0.06941190278970766,5,MolLogP__NumRotatableBonds,4,NumRotatableBonds,0.2653061224489796,0.7956989247311828,0.16743413989534206,74,13,False
pair_phase_no_zz,0.3332681778701397,0.5113012947114329,0.4659863945578231,100.0,True,36,31,"{""feature_scale"": 0.125}",MolLogP,-0.06993310375942265,5,MolLogP__NumAromaticRings,5,NumAromaticRings,0.2653061224489796,0.6666666666666666,0.11755040090780966,62,13,False
pair_iqp_zz,0.3319570738342026,0.5073513276278253,0.4520517884573184,100.0,True,40,26,"{""feature_scale"": 0.125}",MolLogP,-0.10578303220941854,5,MolLogP__NumAromaticRings,5,NumAromaticRings,0.1836734693877551,0.7204301075268817,0.3290042415033234,67,9,False
pair_rbf_control,0.3321708166141393,0.5086679833223613,0.4515031819179285,100.0,True,39,28,"{""gamma"": 0.01}",MolLogP,-0.10415360034932314,5,MolLogP__NumAromaticRings,5,NumAromaticRings,0.20408163265306123,0.6989247311827957,0.24647958726496189,65,10,False
pair_phase_no_zz,0.37095587663385554,0.5692341452710116,0.5052666227781435,100.0,True,39,18,"{""feature_scale"": 0.25}",MolLogP,0.012585494428879377,5,MolLogP__nHalogen,6,nHalogen,0.20408163265306123,0.8064516129032258,0.315504019781101,75,10,False
pair_iqp_zz,0.39297859833715454,0.5931533903884134,0.4553434276936581,100.0,True,46,14,"{""feature_scale"": 0.125}",MolLogP,-0.1307902674151385,5,MolLogP__nHalogen,6,nHalogen,0.061224489795918366,0.8494623655913979,0.8001739164512802,79,3,False
pair_rbf_control,0.3933969496694273,0.5907395216150977,0.4660961158657011,100.0,True,46,12,"{""gamma"": 0.01}",MolLogP,-0.104874879570027,5,MolLogP__nHalogen,6,nHalogen,0.061224489795918366,0.8709677419354839,0.8143409459858582,81,3,False
pair_phase_no_zz,0.6374285026622825,0.7636603028308098,0.6689708141321045,0.1,True,14,35,"{""feature_scale"": 0.25}",MolLogP,0.32134085014143376,5,MolLogP__n_OP,7,n_OP,0.7142857142857143,0.6236559139784946,-0.5802095047120541,58,35,False
pair_iqp_zz,0.6271347910534336,0.7684880403774413,0.7679394338380514,100.0,True,18,9,"{""feature_scale"": 1.0}",MolLogP,0.56633847074635,5,MolLogP__n_OP,7,n_OP,0.6326530612244898,0.9032258064516129,0.7632784626383713,84,31,False
pair_rbf_control,0.6279264241067144,0.7897739741057713,0.7835198595567259,100.0,True,17,8,"{""gamma"": 0.3}",MolLogP,0.5992705194138283,5,MolLogP__n_OP,7,n_OP,0.6530612244897959,0.9139784946236559,0.7986254813040525,85,32,False
pair_phase_no_zz,0.35044477411658037,0.510862409479921,0.4983541803818301,10.0,True,46,6,"{""feature_scale"": 0.125}",MolLogP,-0.006422508231540598,5,MolLogP__LiPHEX_prediction,8,LiPHEX_prediction,0.061224489795918366,0.9354838709677419,0.8337142785003495,87,3,False
pair_iqp_zz,0.35160607370083086,0.5128373930217248,0.4983541803818301,10.0,True,46,6,"{""feature_scale"": 0.125}",MolLogP,-0.006422508231540598,5,MolLogP__LiPHEX_prediction,8,LiPHEX_prediction,0.061224489795918366,0.9354838709677419,0.8147401497210627,87,3,False
pair_rbf_control,0.3534412771538873,0.5145929339477726,0.5037305244678517,10.0,True,46,5,"{""gamma"": 0.01}",MolLogP,0.015383034359159047,5,MolLogP__LiPHEX_prediction,8,LiPHEX_prediction,0.061224489795918366,0.946236559139785,0.8031435365636295,88,3,False
pair_phase_no_zz,0.5986888819883124,0.761026991441738,0.7195523370638578,100.0,True,18,18,"{""feature_scale"": 0.25}",MolLogP,0.4391046741277156,5,MolLogP__sasa002_frac_polar_hetero_only,9,sasa002_frac_polar_hetero_only,0.6326530612244898,0.8064516129032258,0.24891381660334844,75,31,False
pair_iqp_zz,0.5952471524396752,0.760588106210226,0.7340355497037525,10.0,True,15,21,"{""feature_scale"": 0.25}",MolLogP,0.4567834602731855,5,MolLogP__sasa002_frac_polar_hetero_only,9,sasa002_frac_polar_hetero_only,0.6938775510204082,0.7741935483870968,0.10541242914925064,72,34,False
pair_rbf_control,0.5800658649584617,0.7502743032696949,0.7039719113451832,10.0,True,19,19,"{""gamma"": 0.03}",MolLogP,0.40794382269036644,5,MolLogP__sasa002_frac_polar_hetero_only,9,sasa002_frac_polar_hetero_only,0.6122448979591837,0.7956989247311828,0.2202186132850823,74,30,False
pair_phase_no_zz,0.5350982974720289,0.7305244678516569,0.6443932411674347,100.0,True,28,13,"{""feature_scale"": 0.25}",MolWt,0.32171035411981974,5,MolWt__TPSA_SP,10,TPSA_SP,0.42857142857142855,0.8602150537634409,0.23165187529933995,80,21,False
pair_iqp_zz,0.5239559766750925,0.7303050252359008,0.7077024358130348,100.0,True,16,24,"{""feature_scale"": 0.25}",MolWt,0.4028693324997097,5,MolWt__TPSA_SP,10,TPSA_SP,0.673469387755102,0.7419354838709677,0.024072297747185445,69,33,False
pair_rbf_control,0.5345420945706728,0.7346938775510204,0.684551239850779,100.0,True,13,34,"{""gamma"": 0.03}",MolWt,0.3509709804791504,5,MolWt__TPSA_SP,10,TPSA_SP,0.7346938775510204,0.6344086021505376,-0.44065931215796006,59,36,False
pair_phase_no_zz,0.47135541606944265,0.6780776826859776,0.596883914856265,10.0,True,10,56,"{""feature_scale"": 0.125}",MolWt,0.19575391551442975,5,MolWt__NumHDonors,11,NumHDonors,0.7959183673469388,0.3978494623655914,-0.1363138975220357,37,39,False
pair_iqp_zz,0.469011660880151,0.6789554531490015,0.6022602589422866,10.0,True,10,55,"{""feature_scale"": 0.125}",MolWt,0.20553787046245886,5,MolWt__NumHDonors,11,NumHDonors,0.7959183673469388,0.40860215053763443,-0.10957654188211197,38,39,False
pair_rbf_control,0.47590109398973357,0.6780776826859777,0.6458196181698486,10.0,True,11,45,"{""gamma"": 0.01}",MolWt,0.28133282982713825,5,MolWt__NumHDonors,11,NumHDonors,0.7755102040816326,0.5161290322580645,0.04477913424254876,48,38,False
pair_phase_no_zz,0.3696518063548878,0.5870089971472461,0.5866798332236121,10.0,True,11,56,"{""feature_scale"": 0.125}",MolWt,0.17422201466238466,5,MolWt__NumRotatableBonds,12,NumRotatableBonds,0.7755102040816326,0.3978494623655914,-0.470599839159878,37,38,False
pair_iqp_zz,0.37134226669370557,0.5881062102260259,0.5866798332236121,10.0,True,11,56,"{""feature_scale"": 0.125}",MolWt,0.17422201466238466,5,MolWt__NumRotatableBonds,12,NumRotatableBonds,0.7755102040816326,0.3978494623655914,-0.4810269006879695,37,38,False
pair_rbf_control,0.5466164117438386,0.7579547948211542,0.6931095018652622,100.0,True,9,40,"{""gamma"": 0.3}",MolWt,0.37019650584066527,5,MolWt__NumRotatableBonds,12,NumRotatableBonds,0.8163265306122449,0.5698924731182796,-0.8844032301950748,53,40,False
pair_phase_no_zz,0.3708283452195178,0.5483870967741935,0.4946236559139785,0.1,True,49,1,"{""feature_scale"": 0.125}",MolWt,-0.06112896032392871,5,MolWt__NumAromaticRings,13,NumAromaticRings,0.0,0.989247311827957,0.5283274598572784,92,0,False
pair_iqp_zz,0.37341873283948795,0.5510204081632654,0.4946236559139785,0.1,True,49,1,"{""feature_scale"": 0.125}",MolWt,-0.06112896032392871,5,MolWt__NumAromaticRings,13,NumAromaticRings,0.0,0.989247311827957,0.46238603320089167,92,0,False
pair_rbf_control,0.3673924968874833,0.5536537195523371,0.4805793285055958,100.0,True,43,15,"{""gamma"": 0.3}",MolWt,-0.052015337356916505,5,MolWt__NumAromaticRings,13,NumAromaticRings,0.12244897959183673,0.8387096774193549,0.9147264669952933,78,6,False
pair_phase_no_zz,0.46857043941877274,0.6166337502743032,0.5544217687074829,10.0,True,11,62,"{""feature_scale"": 1.0}",MolWt,0.11337505663129067,5,MolWt__nHalogen,14,nHalogen,0.7755102040816326,0.3333333333333333,-0.6672643651427806,31,38,False
pair_iqp_zz,0.4675417245395139,0.6387974544656573,0.597981127935045,100.0,True,12,52,"{""feature_scale"": 0.5}",MolWt,0.19261007771592276,5,MolWt__nHalogen,14,nHalogen,0.7551020408163265,0.44086021505376344,-0.4031336243810186,41,37,False
pair_rbf_control,0.4787055743915895,0.6598639455782314,0.5048277375466316,100.0,True,48,1,"{""gamma"": 0.3}",MolWt,0.03895239329267279,5,MolWt__nHalogen,14,nHalogen,0.02040816326530612,0.989247311827957,1.5638601527511713,92,1,False
pair_phase_no_zz,0.8029805037942591,0.8097432521395654,0.8001974983541804,0.1,True,18,3,"{""feature_scale"": 0.125}",MolWt,0.6688446268023001,5,MolWt__n_OP,15,n_OP,0.6326530612244898,0.967741935483871,-0.4801057197965087,90,31,False
pair_iqp_zz,0.8029805037942591,0.8097432521395654,0.8001974983541804,0.1,True,18,3,"{""feature_scale"": 0.125}",MolWt,0.6688446268023001,5,MolWt__n_OP,15,n_OP,0.6326530612244898,0.967741935483871,-0.47562235105068595,90,31,False
pair_rbf_control,0.7554485014829008,0.7913100724160632,0.7690366469168313,0.1,True,20,5,"{""gamma"": 0.3}",MolWt,0.599417772265804,5,MolWt__n_OP,15,n_OP,0.5918367346938775,0.946236559139785,0.44429329271597273,88,29,False
pair_phase_no_zz,0.36102290721483177,0.5409260478384903,0.5,0.1,True,49,0,"{""feature_scale"": 0.125}",MolWt,0.0,5,MolWt__LiPHEX_prediction,16,LiPHEX_prediction,0.0,1.0,0.7927272356170978,93,0,False
pair_iqp_zz,0.3611336706518212,0.5411454904542463,0.5,0.1,True,49,0,"{""feature_scale"": 0.125}",MolWt,0.0,5,MolWt__LiPHEX_prediction,16,LiPHEX_prediction,0.0,1.0,0.7925039297602425,93,0,False
pair_rbf_control,0.3620282439384706,0.5426815887645381,0.5,0.1,True,49,0,"{""gamma"": 0.01}",MolWt,0.0,5,MolWt__LiPHEX_prediction,16,LiPHEX_prediction,0.0,1.0,0.8517828728989536,93,0,False
pair_phase_no_zz,0.562906700254055,0.7098968619705947,0.6462585034013605,10.0,True,2,62,"{""feature_scale"": 0.25}",MolWt,0.3292459308433937,5,MolWt__sasa002_frac_polar_hetero_only,17,sasa002_frac_polar_hetero_only,0.9591836734693877,0.3333333333333333,-0.7191419046808947,31,47,False
